mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.47224745750427244,0.014057321368472521,0.004189252853393555,0.0002910662993747663,0.3,0.0,0.034679080998541126,14,1,819,5.148754231675123,10.0,0.5,"OrderedDict({'colsample_bytree': 0.3, 'gamma': 0.0, 'learning_rate': 0.034679080998541126, 'max_depth': 14, 'min_child_weight': 1, 'n_estimators': 819, 'reg_alpha': 5.148754231675123, 'reg_lambda': 10.0, 'subsample': 0.5})",0.7628865979381443,0.723404255319149,0.7547169811320755,0.6956521739130435,0.7692307692307693,0.7411781555066363,0.02767682039833505,109
0.844097900390625,0.0032206904991576653,0.004108524322509766,0.00029006442129884545,0.3,0.0,0.015124739023986863,15,1,624,1e-05,10.0,0.5,"OrderedDict({'colsample_bytree': 0.3, 'gamma': 0.0, 'learning_rate': 0.015124739023986863, 'max_depth': 15, 'min_child_weight': 1, 'n_estimators': 624, 'reg_alpha': 1e-05, 'reg_lambda': 10.0, 'subsample': 0.5})",0.7766990291262136,0.7368421052631579,0.7663551401869159,0.7291666666666666,0.7547169811320755,0.7527559844750058,0.0177299712203244,24
0.016183805465698243,0.0007032632694392461,0.002417325973510742,0.0001716587278373608,0.8247387753657223,8.415764556163243,0.4331563985450024,8,2,52,0.3874341980077087,5.77333360377931,0.5077324599208974,"OrderedDict({'colsample_bytree': 0.8247387753657223, 'gamma': 8.415764556163243, 'learning_rate': 0.4331563985450024, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 52, 'reg_alpha': 0.3874341980077087, 'reg_lambda': 5.77333360377931, 'subsample': 0.5077324599208974})",0.7346938775510204,0.6990291262135923,0.7572815533980582,0.723404255319149,0.7102803738317757,0.7249378372627191,0.020148204443992485,140
0.5470231056213379,0.005674659992465135,0.003934526443481445,0.0002096276480449024,0.3,0.0,0.01120961693617977,12,1,593,5.176786318844804,10.0,0.5,"OrderedDict({'colsample_bytree': 0.3, 'gamma': 0.0, 'learning_rate': 0.01120961693617977, 'max_depth': 12, 'min_child_weight': 1, 'n_estimators': 593, 'reg_alpha': 5.176786318844804, 'reg_lambda': 10.0, 'subsample': 0.5})",0.7962962962962963,0.7524752475247525,0.7358490566037735,0.7083333333333334,0.7663551401869159,0.7518618147890143,0.02944823611073598,30
0.13031911849975586,0.004089889885104699,0.003150653839111328,0.00016813777206467728,0.3,0.0,0.020805734479028035,2,1,621,0.3145041633970312,0.1,0.5,"OrderedDict({'colsample_bytree': 0.3, 'gamma': 0.0, 'learning_rate': 0.020805734479028035, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 621, 'reg_alpha': 0.3145041633970312, 'reg_lambda': 0.1, 'subsample': 0.5})",0.7741935483870968,0.7628865979381443,0.7692307692307693,0.7252747252747253,0.780952380952381,0.7625076043566233,0.019536647298540214,5
0.11591153144836426,0.00547320954322301,0.002804470062255859,0.0002162524277993228,0.3,0.0,0.020951767409773038,2,1,611,0.41694874630881273,10.0,0.5,"OrderedDict({'colsample_bytree': 0.3, 'gamma': 0.0, 'learning_rate': 0.020951767409773038, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 611, 'reg_alpha': 0.41694874630881273, 'reg_lambda': 10.0, 'subsample': 0.5})",0.7526881720430108,0.7368421052631579,0.7619047619047619,0.7021276595744681,0.7766990291262136,0.7460523455823224,0.025490229798654555,59
0.09365854263305665,0.0014948734529443642,0.002675628662109375,0.00020930433422740189,0.4421143537417853,9.887115233030315,0.034258232905589256,2,1,724,9.764051465974475e-05,7.589631032976619,0.9911625907323312,"OrderedDict({'colsample_bytree': 0.4421143537417853, 'gamma': 9.887115233030315, 'learning_rate': 0.034258232905589256, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 724, 'reg_alpha': 9.764051465974475e-05, 'reg_lambda': 7.589631032976619, 'subsample': 0.9911625907323312})",0.7758620689655172,0.7090909090909091,0.7068965517241379,0.7037037037037037,0.7478260869565218,0.728675864088158,0.028547457575752187,135
0.38303518295288086,0.004326020078593223,0.0033526897430419924,0.00020004858360105077,0.3960637521118283,0.0,0.033218324202299504,12,1,529,0.003500206816963728,0.1,0.5,"OrderedDict({'colsample_bytree': 0.3960637521118283, 'gamma': 0.0, 'learning_rate': 0.033218324202299504, 'max_depth': 12, 'min_child_weight': 1, 'n_estimators': 529, 'reg_alpha': 0.003500206816963728, 'reg_lambda': 0.1, 'subsample': 0.5})",0.7391304347826086,0.7608695652173914,0.7766990291262136,0.6966292134831461,0.7766990291262136,0.7500054543471146,0.030034686325224477,36
0.13282465934753418,0.010823561548531395,0.0029685497283935547,0.00014482816998868215,0.5497453307135454,9.604245203458477,0.0010396472173385435,11,1,948,9.408831239441229,0.12082887902186817,0.8976193488924893,"OrderedDict({'colsample_bytree': 0.5497453307135454, 'gamma': 9.604245203458477, 'learning_rate': 0.0010396472173385435, 'max_depth': 11, 'min_child_weight': 1, 'n_estimators': 948, 'reg_alpha': 9.408831239441229, 'reg_lambda': 0.12082887902186817, 'subsample': 0.8976193488924893})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,66
0.018512439727783204,0.00045592029773040805,0.003316640853881836,0.00031776268656399855,0.6061631807082097,7.053837028219238,0.001065411545074403,6,20,134,0.8837278935552545,9.410740013461824,0.5289019620674038,"OrderedDict({'colsample_bytree': 0.6061631807082097, 'gamma': 7.053837028219238, 'learning_rate': 0.001065411545074403, 'max_depth': 6, 'min_child_weight': 20, 'n_estimators': 134, 'reg_alpha': 0.8837278935552545, 'reg_lambda': 9.410740013461824, 'subsample': 0.5289019620674038})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,66
